Datetime,District,Ward,Temperature,Consumption,Total,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total
26-11-2022,Chikmanglore,Koppa,31.9373651,199.477448,271.8052218,sringeri,38.11,173.93,214.75,tarikere,37.46,108.94,142.29,nrpura,42.40743502,165.341325,227.197694
27-11-2022,Chikmanglore,Koppa,34.3182453,194.6067302,330.5619985,sringeri,26.22,141.06,177.6,tarikere,25.11,191.17,222.27,nrpura,40.97631467,173.6723459,178.4519877
28-11-2022,Chikmanglore,Koppa,35.27929946,208.3556351,222.4659486,sringeri,21.63,116.6,138.93,tarikere,27.57,173.87,214.42,nrpura,37.77741831,400.0733097,456.0062626
29-11-2022,Chikmanglore,Koppa,34.07944639,226.3178424,151.6368453,sringeri,35.42,176.78,189.09,tarikere,26.45,133.12,136.05,nrpura,44.84793742,444.3415016,496.3563916
30-11-2022,Chikmanglore,Koppa,30.99185292,198.2539743,367.192735,sringeri,41.84,159.65,163.94,tarikere,20.61,193.26,195.76,nrpura,31.99645639,218.7922457,254.2480754
01-12-2022,Chikmanglore,Koppa,30.50302932,199.4848754,271.6365732,sringeri,44.95,140.24,143.84,tarikere,39.39,123.92,149.27,nrpura,44.68766408,332.4562534,369.1301493
02-12-2022,Chikmanglore,Koppa,32.91654782,209.5100597,349.6529489,sringeri,22.35,163.64,207.88,tarikere,22.54,195.46,202.74,nrpura,29.0512619,427.8694314,495.3547248
03-12-2022,Chikmanglore,Koppa,32.78729786,197.6757107,290.5199956,sringeri,21.67,197.31,226.45,tarikere,33.07,117.11,126.75,nrpura,36.21096214,162.1549886,197.7523019
04-12-2022,Chikmanglore,Koppa,32.46322543,206.1560829,294.8970843,sringeri,35.11,173.09,201.02,tarikere,33.06,106.83,135.84,nrpura,22.77195757,453.7947684,477.8919243
05-12-2022,Chikmanglore,Koppa,32.91337498,194.1154175,175.7768805,sringeri,29.2,185.67,196.76,tarikere,26.56,132.79,155.69,nrpura,22.09428509,150.8120435,235.0871487
06-12-2022,Chikmanglore,Koppa,33.3186046,218.2935047,200.4694103,sringeri,44.44,197.75,238.75,tarikere,34.94,177.96,213.78,nrpura,38.69085291,358.1108144,395.1830302
07-12-2022,Chikmanglore,Koppa,32.39648221,204.356548,265.4069226,sringeri,23.05,151.08,171.28,tarikere,28.74,144.35,161.45,nrpura,28.60017711,481.1966453,550.6479837
08-12-2022,Chikmanglore,Koppa,32.5480239,194.6800125,276.1967351,sringeri,23.11,168.93,179.75,tarikere,36.68,119.61,164.98,nrpura,37.71746635,177.5830747,199.5693606
09-12-2022,Chikmanglore,Koppa,31.10336586,210.3271882,356.2412709,sringeri,36.51,199.78,229.81,tarikere,25.86,119.21,122.16,nrpura,31.99421504,497.8519685,540.3344928
10-12-2022,Chikmanglore,Koppa,32.50507412,214.3198839,238.3335076,sringeri,22.37,153.11,170,tarikere,28.58,103.14,104.88,nrpura,43.37716387,394.3714369,481.4913825
11-12-2022,Chikmanglore,Koppa,32.97016631,200.0579159,167.2882281,sringeri,36.85,127.81,170.7,tarikere,33.95,163.4,209.55,nrpura,37.10664581,124.3478424,202.317314
12-12-2022,Chikmanglore,Koppa,33.51386706,207.3687744,324.0279306,sringeri,42.34,198.87,245.59,tarikere,44.44,159.94,184.76,nrpura,43.41103907,283.7428729,352.4271308
13-12-2022,Chikmanglore,Koppa,33.92740218,198.0967027,262.6923704,sringeri,24.77,117.83,129.81,tarikere,37.87,128.46,151.59,nrpura,29.9902111,422.4407892,459.0507798
14-12-2022,Chikmanglore,Koppa,33.12530334,187.8578675,299.8247101,sringeri,38.28,118.87,141.06,tarikere,22.96,195.71,202.2,nrpura,20.28646523,362.8795942,386.5594534
15-12-2022,Chikmanglore,Koppa,32.48901057,221.8983792,198.6432017,sringeri,39,108.9,136.5,tarikere,31.65,180.58,208.03,nrpura,26.7149271,468.1669699,517.0200389
16-12-2022,Chikmanglore,Koppa,33.47920783,200.2012602,360.3009604,sringeri,26.14,130.57,171.7,tarikere,21.54,171.7,214.62,nrpura,37.47433499,385.5717155,412.7696644
17-12-2022,Chikmanglore,Koppa,33.36890205,217.0972793,237.193176,sringeri,40.26,135.36,179.64,tarikere,36.83,145.08,189.91,nrpura,25.83902195,292.3271959,381.5371457
18-12-2022,Chikmanglore,Koppa,31.80403861,204.7454297,268.2600774,sringeri,34.21,181.67,197.98,tarikere,43.85,155.12,178.09,nrpura,29.97889594,290.9180441,328.7251465
19-12-2022,Chikmanglore,Koppa,33.50181649,210.1235341,173.6479787,sringeri,43.93,180.65,230.24,tarikere,25.94,152.07,195.76,nrpura,31.20557245,400.6179094,455.915645
20-12-2022,Chikmanglore,Koppa,31.88609993,210.5660387,349.1566268,sringeri,21.6,100.48,121.59,tarikere,40.28,126.57,149.37,nrpura,22.13142818,140.1548768,231.4860008
21-12-2022,Chikmanglore,Koppa,32.31560115,207.5558579,374.1922519,sringeri,36.57,184.27,201.66,tarikere,33.82,183.97,218.93,nrpura,24.43280391,446.5939505,538.8850662
22-12-2022,Chikmanglore,Koppa,32.34310528,212.5433515,325.632775,sringeri,44.9,171.95,193.1,tarikere,21.6,131.55,170.07,nrpura,27.13050878,405.558416,468.1456648
23-12-2022,Chikmanglore,Koppa,32.81285907,195.0698814,206.4470793,sringeri,43.05,150.39,161.75,tarikere,34.03,154.28,180.37,nrpura,29.8016362,367.3317985,385.2274805
24-12-2022,Chikmanglore,Koppa,34.88898334,205.4326917,360.3979299,sringeri,33.22,146.74,169.97,tarikere,29.55,108.71,125.4,nrpura,23.04189589,156.7922046,200.9507324
25-12-2022,Chikmanglore,Koppa,32.31761723,205.5131468,193.9466493,sringeri,23.11,145.49,175.11,tarikere,22.64,104.88,129.56,nrpura,39.52220727,257.4786549,276.5380375
26-12-2022,Chikmanglore,Koppa,31.84839686,181.9482452,302.1276499,sringeri,27.6,174.39,217.41,tarikere,21.96,146.86,153.03,nrpura,25.57230939,386.1452014,475.546145
27-12-2022,Chikmanglore,Koppa,29.83160689,196.9494659,293.4200756,sringeri,20.01,105.92,115.17,tarikere,27.99,164.11,183.06,nrpura,23.86660459,342.8704187,379.7145423
28-12-2022,Chikmanglore,Koppa,31.96411652,203.0321673,224.7203137,sringeri,38.59,119,155.91,tarikere,42.96,137.8,143.39,nrpura,38.88671556,290.5325606,344.9579811
29-12-2022,Chikmanglore,Koppa,32.21844817,212.3576126,331.5600964,sringeri,43.57,149.11,180.41,tarikere,20.29,147.6,183.08,nrpura,41.28883247,278.8781629,367.3817747
30-12-2022,Chikmanglore,Koppa,32.47849377,197.0612378,261.2460256,sringeri,39.19,114.24,117.21,tarikere,35.36,107.82,147.23,nrpura,28.12182828,421.9168633,506.0893652
31-12-2022,Chikmanglore,Koppa,31.84331345,202.7196444,240.2881825,sringeri,38.02,136.51,170.59,tarikere,30.34,190.28,211.09,nrpura,21.00517157,172.0752856,226.1768153
01-01-2023,Chikmanglore,Koppa,31.75956685,200.5037388,365.5771197,sringeri,21.07,124.92,156.91,tarikere,35.14,152.14,195.1,nrpura,35.98414419,100.7624517,106.0077722
02-01-2023,Chikmanglore,Koppa,33.10225746,200.1956083,383.1613933,sringeri,38.69,125.45,134.49,tarikere,26.65,187.13,202.06,nrpura,32.11953843,196.5170401,286.9863115
03-01-2023,Chikmanglore,Koppa,31.48306801,199.7645452,187.8554948,sringeri,44.46,155.58,190.17,tarikere,32.24,114.83,137.76,nrpura,29.91551265,238.020608,337.2523536
04-01-2023,Chikmanglore,Koppa,31.5771959,217.5079045,198.0893004,sringeri,23.57,172.54,217.79,tarikere,44.86,192.33,228.04,nrpura,30.68764016,289.9339461,374.722454
05-01-2023,Chikmanglore,Koppa,30.44553728,197.2009344,201.7958481,sringeri,43.96,145.45,192.54,tarikere,22.86,194.16,242.02,nrpura,42.27400238,492.1873376,585.2744833
06-01-2023,Chikmanglore,Koppa,33.93536133,183.1149098,273.5462981,sringeri,42.02,173.07,213.92,tarikere,40.54,128.26,153.5,nrpura,38.71238409,460.5478709,546.145561
07-01-2023,Chikmanglore,Koppa,33.22586185,218.7132112,279.5430692,sringeri,35.82,139.58,167.51,tarikere,33.18,127.84,140.12,nrpura,20.96369073,241.7191698,275.4564055
08-01-2023,Chikmanglore,Koppa,35.07652748,206.5296563,356.4259409,sringeri,33.36,106.14,146.01,tarikere,38.29,134.34,177.58,nrpura,20.19194015,413.9614551,488.9695181
09-01-2023,Chikmanglore,Koppa,35.22117008,207.2911132,228.7800031,sringeri,38.22,190.17,200.44,tarikere,20.52,106.25,138.72,nrpura,22.98477639,291.7316694,388.6951004
10-01-2023,Chikmanglore,Koppa,33.31533371,192.545878,305.2869065,sringeri,40.47,129.45,165.76,tarikere,41.92,158.39,181.12,nrpura,27.66434968,213.38653,249.2815808
11-01-2023,Chikmanglore,Koppa,32.05326239,206.4274283,386.3212692,sringeri,35.07,119.93,128.41,tarikere,24.95,145.16,167.18,nrpura,42.73045663,421.3846423,462.6931291
12-01-2023,Chikmanglore,Koppa,33.07164862,205.1423919,235.3459831,sringeri,27.2,158.45,189.27,tarikere,27.99,196.02,214.8,nrpura,41.62663759,499.9996611,562.4365282
13-01-2023,Chikmanglore,Koppa,33.29862861,223.8672923,206.4194456,sringeri,38.26,125.87,137.96,tarikere,28.15,162.14,195.85,nrpura,39.39578974,293.5569719,340.4250765
14-01-2023,Chikmanglore,Koppa,32.33117799,209.1780076,246.240114,sringeri,31.61,152.47,179.78,tarikere,27.88,133.56,153.67,nrpura,32.15433866,101.3723403,112.7626293
15-01-2023,Chikmanglore,Koppa,32.3210057,206.5119739,244.3876319,sringeri,44.52,110.65,156.17,tarikere,22.76,154.66,184.66,nrpura,22.30774126,341.8974239,372.2774955
16-01-2023,Chikmanglore,Koppa,32.94025309,197.2289469,324.7072205,sringeri,28.22,161.62,197.59,tarikere,43.6,111.04,143.75,nrpura,39.00114701,131.9206148,167.2944557
17-01-2023,Chikmanglore,Koppa,31.69380052,208.88829,295.065389,sringeri,22.63,196.31,215.79,tarikere,30.74,120.63,168.15,nrpura,28.1382404,285.9791178,288.8692464
18-01-2023,Chikmanglore,Koppa,30.77280698,189.3819125,316.7449445,sringeri,40.5,173.93,218.55,tarikere,44.67,166.9,208.93,nrpura,39.03709185,495.5434308,541.0831489
19-01-2023,Chikmanglore,Koppa,30.61987987,204.2075323,211.8340775,sringeri,43.53,132.57,160.44,tarikere,42.54,182.72,199.18,nrpura,38.73500329,238.9244229,273.5887784
20-01-2023,Chikmanglore,Koppa,31.71998465,195.0519245,272.565878,sringeri,30.85,176.57,214.61,tarikere,29.42,170.85,207.25,nrpura,38.82624169,469.6728304,507.6667089
21-01-2023,Chikmanglore,Koppa,31.10637169,214.2517163,295.8091155,sringeri,41.74,103.96,142.94,tarikere,34.39,131.16,140.54,nrpura,37.79979645,106.8857136,196.3694293
22-01-2023,Chikmanglore,Koppa,32.3608471,224.8950534,199.9889142,sringeri,31.99,171.42,192.65,tarikere,32,139.44,174.69,nrpura,41.4088324,291.6487077,370.9266779
23-01-2023,Chikmanglore,Koppa,33.27568724,196.2508442,288.3175661,sringeri,22.81,198.3,222.08,tarikere,29.76,110.25,156.85,nrpura,37.85365812,486.4742981,523.7556625
24-01-2023,Chikmanglore,Koppa,30.37474456,209.3730203,224.5510225,sringeri,42.65,155.6,175.23,tarikere,44.36,149.98,161.17,nrpura,29.79768265,152.1012968,220.1982182
25-01-2023,Chikmanglore,Koppa,30.85927926,194.8129564,269.766841,sringeri,28.48,158.06,182.39,tarikere,28.62,143.92,148.57,nrpura,43.89933577,272.7554138,274.9510575
26-01-2023,Chikmanglore,Koppa,30.20632994,206.8364663,337.8085366,sringeri,35.59,150.44,188.02,tarikere,36.11,122.33,140.68,nrpura,21.03222934,259.6338878,301.0629722
27-01-2023,Chikmanglore,Koppa,32.49093677,215.6795116,336.3297124,sringeri,22.98,132.22,147.33,tarikere,33.83,144.22,147,nrpura,33.17975322,114.4172784,186.2926449
28-01-2023,Chikmanglore,Koppa,34.23464041,182.8699973,200.0098197,sringeri,23.17,155.41,179.81,tarikere,22.6,102.95,146.63,nrpura,40.06553934,458.854148,522.8344309
29-01-2023,Chikmanglore,Koppa,32.09322218,223.0484165,246.3032666,sringeri,36.18,121.54,143.37,tarikere,30.26,164.1,166.65,nrpura,31.15401185,226.3112111,313.9475977
30-01-2023,Chikmanglore,Koppa,32.93685026,203.8775712,307.4596501,sringeri,42.87,162.05,189.73,tarikere,32.73,139.85,153.61,nrpura,27.80973875,440.4277664,526.8072302
31-01-2023,Chikmanglore,Koppa,33.08740119,191.1932083,244.0869387,sringeri,20.49,155.7,175.33,tarikere,25.42,165.27,194.55,nrpura,34.9902769,309.360043,323.1855416
01-02-2023,Chikmanglore,Koppa,31.42702439,212.0774986,224.2886257,sringeri,41.84,182.29,227.03,tarikere,39.26,192.26,223.86,nrpura,43.25405461,145.7972051,178.1271764
02-02-2023,Chikmanglore,Koppa,33.53165222,199.5875157,306.7441026,sringeri,31.19,121.45,124.46,tarikere,27.39,174.57,192.32,nrpura,23.63350386,379.2925009,471.7614231
03-02-2023,Chikmanglore,Koppa,33.43158342,201.8277509,199.1418097,sringeri,30.2,119.76,151.22,tarikere,40.77,122.21,165.79,nrpura,34.54601662,250.3817294,319.7374395
04-02-2023,Chikmanglore,Koppa,31.26916496,212.9140606,316.6697585,sringeri,28.93,186.11,227.52,tarikere,27.9,172.86,211.5,nrpura,43.08891585,224.4196458,302.5949875
05-02-2023,Chikmanglore,Koppa,33.9612856,195.2582746,344.991028,sringeri,30.03,196.33,208.35,tarikere,24.58,170.91,185.41,nrpura,41.9375502,327.4138886,387.7007431
06-02-2023,Chikmanglore,Koppa,33.72166086,185.7646679,198.4240056,sringeri,38.9,161.79,172.41,tarikere,28.14,106.57,130.35,nrpura,44.14404486,100.7935927,153.0007458
07-02-2023,Chikmanglore,Koppa,29.97591267,211.5515583,376.7691874,sringeri,38.48,125.14,160.81,tarikere,23.73,124.75,162.82,nrpura,34.91690881,495.0902916,567.1874485
08-02-2023,Chikmanglore,Koppa,30.38897465,224.0078878,262.429054,sringeri,24.03,184.81,191.75,tarikere,22.01,130.17,141.87,nrpura,38.54415809,129.5750861,174.698092
09-02-2023,Chikmanglore,Koppa,33.21866392,195.2618501,365.7621119,sringeri,22.83,128.49,137.51,tarikere,22.95,187.16,234.3,nrpura,36.37037976,442.4817391,540.4462746
10-02-2023,Chikmanglore,Koppa,32.3058799,195.1240071,193.8046349,sringeri,22.55,157.31,200.85,tarikere,22.51,133.19,137.05,nrpura,41.22367904,277.0552029,368.4946829
11-02-2023,Chikmanglore,Koppa,32.96817318,206.5013617,205.5094988,sringeri,38.84,151.05,191.89,tarikere,35.53,139.27,178.51,nrpura,44.67705739,306.2147334,365.5131504
12-02-2023,Chikmanglore,Koppa,35.36722295,205.5266642,253.2697924,sringeri,33.37,168.75,188.27,tarikere,44.74,146.68,164.68,nrpura,43.74429908,384.3390226,474.1011766
13-02-2023,Chikmanglore,Koppa,31.46858949,203.2699526,204.5933573,sringeri,25.24,168.46,197.35,tarikere,41.24,143.57,167.9,nrpura,28.27024153,404.325498,439.2610246
14-02-2023,Chikmanglore,Koppa,32.49092719,208.1561052,246.0766341,sringeri,37.28,104.93,144.8,tarikere,30.83,190.89,203.21,nrpura,44.0496504,325.1909218,389.5133724
15-02-2023,Chikmanglore,Koppa,32.41025376,207.6473781,337.1914512,sringeri,21.66,130.94,176.32,tarikere,21.58,100.14,127.3,nrpura,41.48349762,379.7401518,396.7250461
16-02-2023,Chikmanglore,Koppa,34.60766147,207.2333104,286.2511653,sringeri,31.09,135.73,150.37,tarikere,38.04,155.23,172.47,nrpura,35.6040258,430.6770856,444.2423704
17-02-2023,Chikmanglore,Koppa,30.95260138,208.0303643,336.7742534,sringeri,22.21,190.03,231.18,tarikere,29.96,175.62,192.29,nrpura,41.55427123,415.0181664,449.7503653
18-02-2023,Chikmanglore,Koppa,34.43086932,203.0676252,263.624886,sringeri,21.9,169.63,198.28,tarikere,31.95,196.13,219.57,nrpura,41.75704258,161.8280651,200.7214704
19-02-2023,Chikmanglore,Koppa,31.92371616,221.6860217,260.8426206,sringeri,21.91,169.7,211.05,tarikere,27.05,165.09,190.34,nrpura,38.64765326,433.1700123,493.3175199
20-02-2023,Chikmanglore,Koppa,34.25676096,196.7961443,346.5232701,sringeri,23.83,127.59,170.82,tarikere,31.42,198.64,216.96,nrpura,30.01227284,473.5306677,548.7662303
21-02-2023,Chikmanglore,Koppa,30.61717004,211.0878955,227.1858658,sringeri,24.36,113.2,160.4,tarikere,26.96,178.12,209.14,nrpura,21.15658435,225.4887805,322.9533055
22-02-2023,Chikmanglore,Koppa,31.79341202,187.4844052,302.7910462,sringeri,38.6,184.11,187.08,tarikere,36.05,186.48,229.58,nrpura,26.04269804,373.6453446,390.2668556
23-02-2023,Chikmanglore,Koppa,34.09933491,204.3073464,208.1823734,sringeri,44.47,165.88,173.11,tarikere,40,176.23,204.34,nrpura,26.85722622,302.8480547,332.3114719
24-02-2023,Chikmanglore,Koppa,34.03705136,224.3228947,336.678945,sringeri,39.8,179.97,208.83,tarikere,42.01,198.91,210.18,nrpura,35.86466729,147.0670725,200.9408785
25-02-2023,Chikmanglore,Koppa,33.14790739,213.4202785,241.5064274,sringeri,30.8,116.63,130.61,tarikere,37.34,143.49,169.53,nrpura,35.10264314,395.1655328,466.8459548
26-02-2023,Chikmanglore,Koppa,29.72229245,186.7122023,280.6720851,sringeri,44.72,153.84,182.47,tarikere,32.9,142.19,154.17,nrpura,37.71557514,294.7057328,361.6013252
27-02-2023,Chikmanglore,Koppa,32.88854759,196.6296212,236.1121105,sringeri,25.86,135.74,144.62,tarikere,22.27,122.86,149.86,nrpura,35.51583246,438.9474882,520.8385878
28-02-2023,Chikmanglore,Koppa,31.03688443,204.5225511,168.7865943,sringeri,22.83,123.64,167.65,tarikere,40.23,101.89,148.14,nrpura,29.24016348,105.9122944,185.7933701
01-03-2023,Chikmanglore,Koppa,32.91541585,207.8883692,750.8340313,sringeri,35.34,132.9,175.52,tarikere,32.95,141.21,163.31,nrpura,42.76150771,200.9873512,281.0041931
02-03-2023,Chikmanglore,Koppa,30.76250599,189.7498595,982.698785,sringeri,32.72,190.92,207.93,tarikere,39.09,178.73,211.67,nrpura,44.34283455,384.2401786,452.5539797
03-03-2023,Chikmanglore,Koppa,29.80933861,179.7998062,715.3972731,sringeri,24.43,182.25,184.1,tarikere,23.95,176.83,223.49,nrpura,34.71678011,416.8038775,510.9792825
04-03-2023,Chikmanglore,Koppa,33.27881789,192.9292151,911.5990302,sringeri,20.02,167.62,182.97,tarikere,40.57,143.69,149.96,nrpura,44.79232171,241.3902038,326.6387437
05-03-2023,Chikmanglore,Koppa,31.09317265,209.4563917,683.1576394,sringeri,39.03,111.37,154.02,tarikere,30.96,111.79,138.73,nrpura,24.66436845,393.677403,435.193399
06-03-2023,Chikmanglore,Koppa,33.60219277,196.8259523,791.9959592,sringeri,32.18,142.06,170.83,tarikere,27.74,107.1,117.94,nrpura,20.18245337,263.9196713,340.2627375
07-03-2023,Chikmanglore,Koppa,31.60805309,215.6563596,765.4675968,sringeri,24.97,181.88,186.13,tarikere,27.52,172.13,219.2,nrpura,42.33854337,379.8993214,437.9549517
08-03-2023,Chikmanglore,Koppa,30.57319775,197.1195552,1053.387056,sringeri,32.39,145.35,166.68,tarikere,21.2,116.93,158.66,nrpura,23.11188458,141.9649528,161.0462929
09-03-2023,Chikmanglore,Koppa,32.7977995,200.4069977,891.3450939,sringeri,44.38,120,122.64,tarikere,43.88,136.6,183.96,nrpura,25.04188235,226.7701266,269.4666218
10-03-2023,Chikmanglore,Koppa,34.04857062,217.8195341,792.7531067,sringeri,43.8,198.8,211.65,tarikere,28.85,193.31,239.35,nrpura,30.70909054,111.0580228,121.9284078
11-03-2023,Chikmanglore,Koppa,34.48924489,205.9567659,700.5967561,sringeri,34.05,106.28,113.17,tarikere,43.7,139.77,157.89,nrpura,29.30583094,309.0615302,314.2590875
12-03-2023,Chikmanglore,Koppa,33.26566666,206.3060787,627.8875333,sringeri,26.2,138.97,143.58,tarikere,31.38,182.36,205.8,nrpura,26.62021871,151.4393718,171.4234086
13-03-2023,Chikmanglore,Koppa,32.6425387,215.9730776,769.3902575,sringeri,38.98,151.44,172.43,tarikere,40.58,120.6,147.1,nrpura,33.98568476,467.2062218,506.5867022
14-03-2023,Chikmanglore,Koppa,33.76128834,208.6617837,908.5700828,sringeri,26.22,102.6,131.85,tarikere,42.28,192.73,242.27,nrpura,23.02760427,408.0100889,415.0276842
15-03-2023,Chikmanglore,Koppa,32.91562501,217.710467,955.1325679,sringeri,40.75,164.21,187.18,tarikere,42.66,139.15,178,nrpura,44.50057049,138.9201387,188.595504
16-03-2023,Chikmanglore,Koppa,33.16556725,205.2403534,581.2475091,sringeri,31.98,142.81,163.95,tarikere,29.99,157.67,200.15,nrpura,32.16017924,498.6142414,596.2569126
17-03-2023,Chikmanglore,Koppa,32.27813326,195.4713249,961.1275096,sringeri,42.56,129.25,155.25,tarikere,38.66,169.22,171.71,nrpura,40.89959687,147.4513519,230.8616734
18-03-2023,Chikmanglore,Koppa,31.51801787,212.4946875,888.5391707,sringeri,34.06,193,222.32,tarikere,26.97,127.24,145.09,nrpura,21.75550683,477.8876483,509.1029374
19-03-2023,Chikmanglore,Koppa,30.32741286,208.9383395,1056.575154,sringeri,37.02,196.39,243.56,tarikere,23.02,194.21,223.09,nrpura,33.88182384,184.9456097,260.5612763
20-03-2023,Chikmanglore,Koppa,31.6323288,210.2034286,995.5473193,sringeri,43.01,166.96,207.05,tarikere,27.76,189.44,191.97,nrpura,39.48842696,265.1917068,323.2853662
21-03-2023,Chikmanglore,Koppa,32.33452713,188.0543608,931.1038467,sringeri,28.07,193.79,218.24,tarikere,25.47,133.91,171.05,nrpura,33.91083424,379.3621271,428.6667564
22-03-2023,Chikmanglore,Koppa,31.76705249,212.0269527,863.6820671,sringeri,32.92,107.24,123.2,tarikere,36.69,122.47,138.52,nrpura,21.87174981,403.9562911,481.2634903
23-03-2023,Chikmanglore,Koppa,34.1131577,201.638998,636.858376,sringeri,30.98,118.11,128.49,tarikere,24.26,155.22,161.17,nrpura,20.74451123,453.9913538,489.2844961
24-03-2023,Chikmanglore,Koppa,32.32807979,213.8657406,909.6628209,sringeri,39.36,112.78,156.29,tarikere,29.1,181.91,222.75,nrpura,34.85601309,122.6738415,175.2855274
25-03-2023,Chikmanglore,Koppa,31.04513127,197.1482198,940.2339889,sringeri,34.19,124.99,166.69,tarikere,26.33,102.1,121.08,nrpura,20.53953895,162.763454,197.5311669
26-03-2023,Chikmanglore,Koppa,33.43774896,203.8806425,994.3277523,sringeri,29.5,182.97,208.73,tarikere,23.1,137.87,144.01,nrpura,30.70161833,483.6562104,546.4676233
27-03-2023,Chikmanglore,Koppa,33.2032624,194.2124616,813.7777392,sringeri,32.73,184.18,228.89,tarikere,29.37,178.39,203.69,nrpura,24.10076909,233.238859,242.9925514
28-03-2023,Chikmanglore,Koppa,32.26993426,205.5679743,1058.826384,sringeri,22.48,114.55,144.53,tarikere,37.72,180.87,214.82,nrpura,32.95273897,426.8773446,440.9056672
29-03-2023,Chikmanglore,Koppa,29.64438459,191.9858646,986.7443321,sringeri,40.71,142.83,160.4,tarikere,26.63,160.1,171.5,nrpura,42.8201031,335.0760392,416.2114419
30-03-2023,Chikmanglore,Koppa,31.39411586,206.5268095,703.1257773,sringeri,30.31,185.12,220.71,tarikere,21.08,119.44,134.01,nrpura,31.27288864,382.5791258,477.0849528
31-03-2023,Chikmanglore,Koppa,36.66591524,199.7906067,633.0373623,sringeri,43.08,146.47,178.81,tarikere,25.78,119.63,130.77,nrpura,20.99055593,220.0981012,319.0893353
