Datetime,District,ward,Temperature,Consumption,Total,Season,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total,Ward5,Ward5_Temperature,Ward5_Consumption,Ward5_Total,Ward6,Ward6_Temperature,Ward6_Consumption,Ward6_Total
12-09-2022,Shivmogga,Thirthahalli,33.68988675,218.7892474,218.4511569,Monsoon,Sagara,39.55421835,383.7297136,459.6917838,Shikaripura,20.77276619,311.411509,407.5140445,soraba,21.12,191.72,219.69,hosanagara,27.69,128.34,161.82,bhadravathi,38.84,190.8,156.8157457
13-09-2022,Shivmogga,Thirthahalli,31.25040346,203.0902424,205.2362383,Monsoon,Sagara,32.53429141,375.9218715,378.9471844,Shikaripura,27.02414807,303.7911971,348.3676179,soraba,20.2,141.91,186.83,hosanagara,40.28,100.87,121.44,bhadravathi,43.14,170.41,135.4331123
14-09-2022,Shivmogga,Thirthahalli,31.49023841,208.0723034,209.8447426,Monsoon,Sagara,24.05336796,315.7704384,347.5139183,Shikaripura,39.85628427,202.6099895,229.0356462,soraba,34.85,153.46,189.36,hosanagara,36.88,162.35,199.75,bhadravathi,36.1,187.15,170.544657
15-09-2022,Shivmogga,Thirthahalli,32.17585131,206.5952742,209.3846513,Monsoon,Sagara,36.97101744,274.222087,358.4928465,Shikaripura,30.92441086,280.9495521,377.6289694,soraba,38.37,103.73,124,hosanagara,44.11,195.02,206.75,bhadravathi,35.67,102,120.4457222
16-09-2022,Shivmogga,Thirthahalli,32.53617065,208.5814946,206.9352874,Monsoon,Sagara,38.25560691,192.8285683,228.8847692,Shikaripura,30.1006873,365.054744,405.6041133,soraba,31.18,122.16,144.28,hosanagara,36.86,122.24,171.91,bhadravathi,42.47,119.63,155.4712808
17-09-2022,Shivmogga,Thirthahalli,32.51954542,203.410322,207.9763639,Monsoon,Sagara,30.28500551,447.1747129,468.9196575,Shikaripura,23.31786625,314.093574,342.0369044,soraba,21.68,157.27,203.5,hosanagara,36.45,112.04,130.81,bhadravathi,33.22,139.8,146.8292194
18-09-2022,Shivmogga,Thirthahalli,32.84368926,208.9959904,212.6021496,Monsoon,Sagara,28.13855672,202.0192847,243.0899435,Shikaripura,27.79504471,330.1171521,357.6886745,soraba,33.33,150.09,185.51,hosanagara,35.42,124.87,145.13,bhadravathi,30.78,129.88,169.6268236
19-09-2022,Shivmogga,Thirthahalli,32.79100175,204.321663,207.1587134,Monsoon,Sagara,43.53630208,490.5324831,516.5126167,Shikaripura,29.88243396,119.8856852,167.5143309,soraba,30.42,170.38,193.12,hosanagara,40.53,191.76,230.91,bhadravathi,33.49,148.11,189.5802798
20-09-2022,Shivmogga,Thirthahalli,32.17784211,191.4894973,192.9718755,Monsoon,Sagara,36.48116695,370.0436289,415.5224189,Shikaripura,30.85186595,370.6328441,390.6304771,soraba,23.37,162.45,167.12,hosanagara,38.9,160.03,176.22,bhadravathi,38.64,107.01,105.108487
21-09-2022,Shivmogga,Thirthahalli,31.30912121,190.9472083,195.6154944,Monsoon,Sagara,44.94478117,405.0948024,422.2124291,Shikaripura,25.36500688,455.1227316,548.2848525,soraba,33.57,181.98,230.33,hosanagara,23.16,121.82,133.07,bhadravathi,37.4,159.01,198.611054
22-09-2022,Shivmogga,Thirthahalli,33.57734875,198.264218,202.2852084,Monsoon,Sagara,20.72834562,266.3910146,353.5061486,Shikaripura,25.10284214,243.0614716,330.4423649,soraba,29.14,109.91,123.48,hosanagara,32.97,171.67,205.78,bhadravathi,30.37,197.14,154.4721718
23-09-2022,Shivmogga,Thirthahalli,32.97664754,202.9169261,207.6427285,Monsoon,Sagara,44.92644337,415.6185244,458.4840588,Shikaripura,28.32230921,395.5723619,460.9581238,soraba,39.22,126.01,167.13,hosanagara,21.44,126.81,150.13,bhadravathi,40.57,121.17,201.1499038
24-09-2022,Shivmogga,Thirthahalli,32.82941207,207.9647886,208.6560026,Monsoon,Sagara,37.82264647,379.499884,389.6044868,Shikaripura,28.11968433,173.7540996,234.5778405,soraba,30.92,170.08,195.56,hosanagara,20.22,107.97,121.15,bhadravathi,32.55,124.66,173.5643721
25-09-2022,Shivmogga,Thirthahalli,34.18105574,210.2677267,213.6912636,Monsoon,Sagara,37.52392174,497.5584396,582.5242407,Shikaripura,30.58369032,182.9896909,270.223556,soraba,27.38,101.14,110.43,hosanagara,42.52,195.03,242.68,bhadravathi,30.47,189.38,153.6314511
26-09-2022,Shivmogga,Thirthahalli,31.74094726,200.1293277,202.7668481,Monsoon,Sagara,26.09829325,320.132947,359.7972605,Shikaripura,23.66653678,159.7638541,203.5610661,soraba,31.72,157.55,206.38,hosanagara,22.87,195.07,198.52,bhadravathi,41.48,141.19,187.7969839
27-09-2022,Shivmogga,Thirthahalli,32.75757218,201.0263707,205.0109604,Monsoon,Sagara,33.90039286,231.6845745,288.748172,Shikaripura,28.45946581,214.1676092,272.7829823,soraba,21.7,180.62,182.26,hosanagara,43.92,131.67,172.32,bhadravathi,24.83,127.29,134.7153825
28-09-2022,Shivmogga,Thirthahalli,30.62078283,207.3148159,211.6561847,Monsoon,Sagara,31.71790191,268.264352,358.2208955,Shikaripura,37.75328692,339.8438028,413.015697,soraba,39.6,137.86,171.33,hosanagara,36.16,127.45,156.48,bhadravathi,25.13,178.12,147.5935766
29-09-2022,Shivmogga,Thirthahalli,30.43367715,201.2498147,204.4715594,Monsoon,Sagara,37.240047,230.2769206,325.366975,Shikaripura,24.25591401,409.0403914,464.6419279,soraba,34.79,153.3,201.02,hosanagara,32.15,142.76,187.92,bhadravathi,25.26,169.67,194.7500689
30-09-2022,Shivmogga,Thirthahalli,30.97527553,200.0169961,204.3005672,Monsoon,Sagara,22.97870935,482.2365024,554.3499301,Shikaripura,26.18062704,329.2069444,361.7005272,soraba,44.81,170.61,217.6,hosanagara,43.99,153.99,174.24,bhadravathi,44.17,163.1,203.4707597
01-10-2022,Shivmogga,Thirthahalli,30.1837139,194.6973836,196.015663,Monsoon,Sagara,41.16051446,495.9159661,570.2753955,Shikaripura,31.38838732,163.5570543,214.4799216,soraba,31.7,173.02,180.12,hosanagara,34.55,197.61,246.55,bhadravathi,33.65,109.98,132.0072813
02-10-2022,Shivmogga,Thirthahalli,31.77638569,219.8877711,223.046664,Monsoon,Sagara,42.48431624,105.2163745,142.1992588,Shikaripura,32.66399488,296.86526,394.5432199,soraba,33.4,124.97,170.88,hosanagara,22.42,139.12,175.51,bhadravathi,34.57,190.41,131.0982602
03-10-2022,Shivmogga,Thirthahalli,31.15689039,213.8902891,215.6393432,Monsoon,Sagara,32.98977739,109.650251,117.6513,Shikaripura,36.09282011,190.8443991,240.7029805,soraba,28.23,111.16,125.01,hosanagara,32.85,144.34,160.88,bhadravathi,43.21,149.83,180.0840086
04-10-2022,Shivmogga,Thirthahalli,31.07074967,218.5987928,219.2233178,Monsoon,Sagara,34.28898808,369.923587,439.97268,Shikaripura,23.979944,459.0839305,530.4666158,soraba,21.34,148.13,172.05,hosanagara,42.07,163.56,208.37,bhadravathi,28.42,148.25,109.475685
05-10-2022,Shivmogga,Thirthahalli,30.74993106,209.7900753,213.2365412,Monsoon,Sagara,42.26800565,492.2786753,533.0724585,Shikaripura,44.62836359,422.1012561,510.224146,soraba,40.61,169.28,175.18,hosanagara,25.92,117.86,124.25,bhadravathi,44.06,128.05,148.7959214
06-10-2022,Shivmogga,Thirthahalli,31.92803759,197.8281752,200.5888964,Monsoon,Sagara,23.50117865,228.5565714,312.8769353,Shikaripura,21.89257829,186.9958882,264.3428916,soraba,37.54,162.69,172.71,hosanagara,44.08,139.47,175.71,bhadravathi,43.42,103.59,201.7204616
07-10-2022,Shivmogga,Thirthahalli,30.85828403,197.4526245,201.8033103,Monsoon,Sagara,36.90026867,447.3477224,527.9718148,Shikaripura,32.48408214,168.4689923,235.8464561,soraba,31.11,115.54,164.59,hosanagara,35.51,135.55,145.81,bhadravathi,34.27,130.94,140.0522332
08-10-2022,Shivmogga,Thirthahalli,32.1140154,199.4720033,202.7022249,Monsoon,Sagara,24.45314129,418.2913402,464.7817496,Shikaripura,35.84095719,150.7493017,235.8146626,soraba,22.21,172.63,183.28,hosanagara,32.18,161.76,202.82,bhadravathi,31.87,178.67,181.3256141
09-10-2022,Shivmogga,Thirthahalli,33.81906695,182.0942295,184.8256645,Monsoon,Sagara,28.27507705,138.766778,206.3645107,Shikaripura,24.95679487,114.6757705,122.1114448,soraba,41.07,195.21,210.75,hosanagara,22.2,152.76,169.07,bhadravathi,43.71,143.27,216.7752392
10-10-2022,Shivmogga,Thirthahalli,32.82914505,204.0576166,205.59627,Monsoon,Sagara,22.02656332,366.3213106,412.9254428,Shikaripura,39.38776544,481.4184549,506.2731034,soraba,30.53,167.49,216.92,hosanagara,28.25,100.64,145.91,bhadravathi,42.19,111.22,114.2519493
11-10-2022,Shivmogga,Thirthahalli,31.87702947,212.6858716,214.936116,Monsoon,Sagara,37.85602828,404.5689176,444.9363443,Shikaripura,37.8151115,281.6023588,333.3883068,soraba,33.35,164.54,184.25,hosanagara,22.89,179.74,226.68,bhadravathi,25.56,162.26,115.3397856
12-10-2022,Shivmogga,Thirthahalli,34.25114327,203.2208671,207.6410145,Monsoon,Sagara,41.26910258,368.3386181,434.4738749,Shikaripura,29.53951813,116.835046,134.6322866,soraba,25.3,130.31,162.15,hosanagara,23.13,151.32,186.35,bhadravathi,30.96,170.47,127.6507638
13-10-2022,Shivmogga,Thirthahalli,30.8887257,201.3123394,200.2654851,Monsoon,Sagara,38.35591852,451.3513511,459.0691829,Shikaripura,23.49958398,202.8363781,225.8306903,soraba,23.61,104.83,114.08,hosanagara,22.26,160.78,180.19,bhadravathi,29.16,132.44,144.56938
14-10-2022,Shivmogga,Thirthahalli,33.31291352,210.3436176,215.0312885,Monsoon,Sagara,26.40328014,463.0719895,519.0410538,Shikaripura,22.50004956,285.4175425,351.1968149,soraba,24.22,147.18,169.58,hosanagara,40.79,173.14,194.53,bhadravathi,29.5,193.6,208.1210021
15-10-2022,Shivmogga,Thirthahalli,35.31819438,200.3784087,204.3961772,Monsoon,Sagara,40.75941706,360.9085008,414.252063,Shikaripura,42.00114709,109.0547806,133.9703875,soraba,33.28,160.22,177.57,hosanagara,34.97,146.16,190.31,bhadravathi,26.51,157.09,155.4107613
16-10-2022,Shivmogga,Thirthahalli,34.94621683,195.0731507,199.3199287,Monsoon,Sagara,33.22800538,358.95692,402.1837781,Shikaripura,27.70541265,284.7059698,363.8592686,soraba,40.12,182.52,225.25,hosanagara,27.7,134.79,153.4,bhadravathi,21.57,131.72,114.7986224
17-10-2022,Shivmogga,Thirthahalli,35.95771394,213.3854669,215.7177739,Monsoon,Sagara,20.39239325,248.8068136,287.9538629,Shikaripura,42.53415008,238.375873,282.6119114,soraba,28.56,174.72,193.96,hosanagara,31.44,194.56,215.2,bhadravathi,44.02,111,127.7590058
18-10-2022,Shivmogga,Thirthahalli,33.41621543,197.0244936,200.1442113,Monsoon,Sagara,26.66280238,231.5953542,271.4461845,Shikaripura,34.04171587,424.5268703,512.4901528,soraba,43.58,149.67,155.09,hosanagara,34.67,176.62,185.28,bhadravathi,32.26,132.88,90.82635994
19-10-2022,Shivmogga,Thirthahalli,31.23647278,218.1726129,218.9143052,Monsoon,Sagara,35.07800959,274.161635,283.1785888,Shikaripura,30.45344567,130.7297935,142.4721328,soraba,36.87,132.09,160.45,hosanagara,30.31,166.35,174.96,bhadravathi,21.97,109.27,153.4543956
20-10-2022,Shivmogga,Thirthahalli,32.04099284,205.9621155,209.718494,Monsoon,Sagara,24.74158556,428.9021297,464.9020035,Shikaripura,26.6850762,234.7665516,302.3006728,soraba,43.83,195.15,201.75,hosanagara,26.16,101.02,118.23,bhadravathi,27.82,147.92,138.7936292
21-10-2022,Shivmogga,Thirthahalli,33.09346147,202.5846205,203.6070434,Monsoon,Sagara,20.8371762,434.2265871,447.1125045,Shikaripura,40.59775892,391.8267734,453.173986,soraba,25.61,158.09,189.82,hosanagara,35.44,197.96,226.98,bhadravathi,33.33,108.93,187.3880728
22-10-2022,Shivmogga,Thirthahalli,33.18939753,187.2947174,186.8475361,Monsoon,Sagara,32.6761131,412.8252255,420.5629905,Shikaripura,36.95770701,170.1787517,230.7688131,soraba,29.54,171.47,178.82,hosanagara,38.49,152.1,176.71,bhadravathi,38.41,134.82,221.516051
23-10-2022,Shivmogga,Thirthahalli,35.35901797,213.0328707,216.2604789,Monsoon,Sagara,28.53277647,358.9714546,457.9389775,Shikaripura,30.53200981,313.0417946,322.4616747,soraba,40.51,163.93,166.32,hosanagara,31.57,159.2,162.99,bhadravathi,40.5,168.15,121.9763848
24-10-2022,Shivmogga,Thirthahalli,30.64248544,197.4753083,202.3482355,Monsoon,Sagara,36.74221593,131.8484233,179.3029828,Shikaripura,40.56752848,153.516854,246.372642,soraba,31.12,130.14,140.48,hosanagara,29.79,143.26,173.47,bhadravathi,25.4,175.88,153.7700892
25-10-2022,Shivmogga,Thirthahalli,30.65235752,208.0304928,212.4015798,Monsoon,Sagara,24.48603075,447.3625849,499.0250015,Shikaripura,44.56014379,334.4730778,431.1064586,soraba,36.77,189.58,207.42,hosanagara,25.67,199.78,215.43,bhadravathi,39.26,126.93,160.6525264
26-10-2022,Shivmogga,Thirthahalli,33.49792403,200.2645628,203.9044549,Monsoon,Sagara,35.44409728,351.9350785,367.332614,Shikaripura,36.07197634,133.4919092,159.8654701,soraba,41.61,172.67,217.99,hosanagara,28.81,161.7,170.82,bhadravathi,34.43,173.55,123.644583
27-10-2022,Shivmogga,Thirthahalli,33.28243759,209.7043848,210.1093328,Monsoon,Sagara,43.63788092,180.0697836,201.4197259,Shikaripura,20.40259888,184.2282692,272.9286435,soraba,36.33,176.09,221.94,hosanagara,24.67,101.48,127.79,bhadravathi,31.72,194.14,80.59055591
28-10-2022,Shivmogga,Thirthahalli,31.03740033,194.7334201,196.6302726,Monsoon,Sagara,30.40326796,327.2845889,373.9642866,Shikaripura,30.50481426,361.5074464,456.4666053,soraba,28.82,115.14,125.3,hosanagara,40.87,191.14,207.4,bhadravathi,30.97,140.59,181.0774638
29-10-2022,Shivmogga,Thirthahalli,31.52780953,199.1214439,202.1045411,Monsoon,Sagara,20.12806911,432.8845162,495.2533828,Shikaripura,27.76012832,227.15137,290.1765471,soraba,32.58,133.6,181.53,hosanagara,34.19,119.51,121.22,bhadravathi,41.89,157.4,121.2052041
30-10-2022,Shivmogga,Thirthahalli,31.5145133,195.0700436,198.840841,Monsoon,Sagara,29.33405296,162.2420236,257.0281037,Shikaripura,33.3604217,403.6025262,434.4304317,soraba,22.61,150.82,171.42,hosanagara,37.02,173.98,221.34,bhadravathi,37.22,139.8,193.5518333
31-10-2022,Shivmogga,Thirthahalli,33.63242704,197.8753164,199.9987785,Monsoon,Sagara,37.51100185,480.3521894,517.054097,Shikaripura,44.9415624,261.9850832,335.4743217,soraba,44.11,129.86,134.41,hosanagara,27.01,133.87,175.55,bhadravathi,21.96,197.44,165.1550662
01-11-2022,Shivmogga,Thirthahalli,30.20927785,191.8605613,195.3941834,Monsoon,Sagara,40.84703978,303.1183596,397.3564401,Shikaripura,29.93316146,361.3100833,362.9529313,soraba,33.36,180.38,210.87,hosanagara,24.66,118.79,134.03,bhadravathi,41.38,135.38,182.8452514
02-11-2022,Shivmogga,Thirthahalli,30.77604758,185.1819216,189.8793662,Monsoon,Sagara,39.00878834,288.8891331,299.598703,Shikaripura,32.34969808,151.4444703,198.5050259,soraba,43.18,115.6,151.45,hosanagara,21.4,151.46,187.73,bhadravathi,42.77,170.59,100.1841413
03-11-2022,Shivmogga,Thirthahalli,33.20306148,205.9504059,207.3575993,Monsoon,Sagara,42.99368283,192.9005881,234.4968216,Shikaripura,26.92309419,236.0722478,317.7295053,soraba,27.36,140.56,181.29,hosanagara,40.19,190.37,238.48,bhadravathi,34.46,160.84,125.2842907
04-11-2022,Shivmogga,Thirthahalli,32.27769935,213.945885,217.5512347,Monsoon,Sagara,32.94089715,191.0717067,195.2370404,Shikaripura,44.19616846,426.0587569,452.819216,soraba,42.83,133.99,181.83,hosanagara,35.59,170.63,205.08,bhadravathi,40.88,128,204.6223249
05-11-2022,Shivmogga,Thirthahalli,34.14146001,210.4319069,214.4796609,Monsoon,Sagara,29.59527347,392.373661,458.8941131,Shikaripura,20.02957527,390.3526613,466.5820434,soraba,36.42,135.65,170.83,hosanagara,39.58,105.86,121.22,bhadravathi,40.29,137.62,205.4018272
06-11-2022,Shivmogga,Thirthahalli,32.11023381,213.9112801,215.7241513,Monsoon,Sagara,27.00866189,355.4576258,434.9248121,Shikaripura,39.04124981,476.6323195,500.388396,soraba,20.43,102.88,110.49,hosanagara,26.35,165.45,176.07,bhadravathi,41.12,164.67,125.5672466
07-11-2022,Shivmogga,Thirthahalli,33.17570427,206.3337415,207.7845832,Monsoon,Sagara,21.4246687,240.4036363,315.3652795,Shikaripura,27.14174483,238.1730869,271.0552874,soraba,26.89,170.58,197.97,hosanagara,36.99,156.02,175.83,bhadravathi,28.38,115.81,194.9581607
08-11-2022,Shivmogga,Thirthahalli,34.23109738,188.1396064,188.2674548,Monsoon,Sagara,38.94145005,482.9856437,562.3876308,Shikaripura,23.30587897,232.7146024,275.2127919,soraba,31.12,149.02,189.09,hosanagara,20.78,153.94,185.74,bhadravathi,24.79,156.22,159.0263466
09-11-2022,Shivmogga,Thirthahalli,28.57882401,204.1871997,206.9421678,Monsoon,Sagara,30.38668553,136.8787133,195.8238117,Shikaripura,28.22248692,285.8937536,333.5091294,soraba,37.24,158.66,184.63,hosanagara,35.65,111.2,156.31,bhadravathi,30.87,170.47,79.28825012
10-11-2022,Shivmogga,Thirthahalli,32.12333316,227.6764031,232.6332117,Monsoon,Sagara,25.68120509,145.564895,190.1480988,Shikaripura,37.22441927,262.134598,316.2567102,soraba,38.56,185.43,201.67,hosanagara,38.24,148.63,192.81,bhadravathi,20.81,182.14,171.7384554
11-11-2022,Shivmogga,Thirthahalli,28.68362982,182.7308658,187.5758194,Monsoon,Sagara,39.2268354,133.4689925,171.8311535,Shikaripura,21.20976223,235.5883171,271.4789195,soraba,43.52,164.18,171.44,hosanagara,33.05,136.31,162.05,bhadravathi,24.66,126.12,111.6010493
12-11-2022,Shivmogga,Thirthahalli,33.29351952,201.3503593,205.0710968,Monsoon,Sagara,44.31121585,124.8990969,150.7040239,Shikaripura,39.0166087,415.5395867,480.2112897,soraba,40.24,199.96,203.09,hosanagara,27.37,147.08,163.65,bhadravathi,33.79,115.65,170.6531698
13-11-2022,Shivmogga,Thirthahalli,33.29486499,215.2664882,217.1792223,Monsoon,Sagara,33.10481586,147.7595228,152.4501231,Shikaripura,39.97367722,260.1144068,354.4835251,soraba,43.1,162.27,208.96,hosanagara,35.79,172.08,209.01,bhadravathi,40.79,152.53,134.3709747
14-11-2022,Shivmogga,Thirthahalli,32.36279031,220.2600174,224.74873,Monsoon,Sagara,34.60900857,269.0475507,280.1803509,Shikaripura,21.95888407,285.3507282,371.8089055,soraba,29.18,166.89,215.03,hosanagara,38.1,100.8,103.7,bhadravathi,25.44,148.16,162.9829148
15-11-2022,Shivmogga,Thirthahalli,31.58531386,206.7099023,211.4638135,Monsoon,Sagara,25.74077958,297.7986995,347.3803126,Shikaripura,32.95672642,200.164312,289.8607833,soraba,27.16,183.66,201.31,hosanagara,33.31,113.12,119,bhadravathi,32.89,103.69,194.7838069
16-11-2022,Shivmogga,Thirthahalli,32.23026197,209.1458468,210.497089,Monsoon,Sagara,40.95561847,439.7295871,498.870452,Shikaripura,39.02212989,290.0666296,325.6480276,soraba,32.8,131.47,170.4,hosanagara,37.74,166.52,211.52,bhadravathi,40.25,190.31,161.7884492
17-11-2022,Shivmogga,Thirthahalli,33.30908819,210.6506329,212.1947197,Monsoon,Sagara,24.07671995,117.4590199,175.3187125,Shikaripura,35.78800086,110.5296255,113.9016125,soraba,21.03,125.9,159.35,hosanagara,38.79,189.6,196.09,bhadravathi,22.86,170.61,146.7405498
18-11-2022,Shivmogga,Thirthahalli,34.13508153,189.1309816,191.7924816,Monsoon,Sagara,26.6203165,222.2585507,291.0307695,Shikaripura,30.68898116,305.6970163,374.1821533,soraba,23.04,151.49,180.45,hosanagara,33.35,108.37,130.01,bhadravathi,35.09,142.87,216.7345476
19-11-2022,Shivmogga,Thirthahalli,35.08003701,199.0821731,200.6863989,Monsoon,Sagara,33.77373043,292.8504941,324.1406281,Shikaripura,43.47166687,491.825218,527.2194157,soraba,32.47,192.49,209.46,hosanagara,28.22,155.3,161.79,bhadravathi,30.08,158.83,190.2030519
20-11-2022,Shivmogga,Thirthahalli,33.37629555,194.1427093,198.7128896,Monsoon,Sagara,29.6435916,376.12242,435.1749351,Shikaripura,42.23379352,466.4081519,541.822905,soraba,21.56,102.02,104.16,hosanagara,20.04,101.58,122.52,bhadravathi,28.29,192.13,97.19527404
21-11-2022,Shivmogga,Thirthahalli,32.71541696,203.0076013,204.7970408,Monsoon,Sagara,26.78680686,379.100264,393.3810913,Shikaripura,21.4166539,189.8094971,230.5792359,soraba,26.02,130.59,159.77,hosanagara,40.8,111.49,143.87,bhadravathi,43.93,195.65,135.4014887
22-11-2022,Shivmogga,Thirthahalli,32.27803156,202.52604,203.7224581,Monsoon,Sagara,26.34842968,270.5673015,349.5649558,Shikaripura,31.07933329,167.7673325,244.2468833,soraba,35.7,141.15,152.14,hosanagara,20.89,171.93,183.63,bhadravathi,42.57,186.53,197.0963909
23-11-2022,Shivmogga,Thirthahalli,32.54494275,211.0878591,215.266575,Monsoon,Sagara,30.91588678,301.8216118,310.0185674,Shikaripura,34.78593704,168.1723901,227.3897855,soraba,26.69,145.99,152.1,hosanagara,21.29,155.96,183.4,bhadravathi,39.24,191.29,152.8025469
24-11-2022,Shivmogga,Thirthahalli,32.14704985,188.8053948,190.5321456,Monsoon,Sagara,22.70795911,423.5929865,446.5839531,Shikaripura,20.62889827,343.3221543,417.7234638,soraba,31.11,114.98,161.06,hosanagara,40.66,151.16,165.24,bhadravathi,34.31,128.08,154.7834179
25-11-2022,Shivmogga,Thirthahalli,30.6443823,212.45003,217.2165843,Monsoon,Sagara,41.59117725,286.5518679,297.575082,Shikaripura,20.25152999,247.515356,258.7085869,soraba,38.51,139.12,154.59,hosanagara,29,172.63,221.7,bhadravathi,34.41,165.04,117.7274335
26-11-2022,Shivmogga,Thirthahalli,35.03329879,197.0143499,199.8277541,Monsoon,Sagara,44.79307631,222.0708571,318.57935,Shikaripura,42.40743502,165.341325,227.197694,soraba,43.03,129.5,160,hosanagara,38.11,173.93,214.75,bhadravathi,37.46,108.94,203.4364058
27-11-2022,Shivmogga,Thirthahalli,34.27679785,211.3762976,210.0427552,Monsoon,Sagara,25.69069067,233.1409765,307.2059245,Shikaripura,40.97631467,173.6723459,178.4519877,soraba,22.35,136.16,157.07,hosanagara,26.22,141.06,177.6,bhadravathi,25.11,191.17,147.0957599
28-11-2022,Shivmogga,Thirthahalli,30.14987362,205.8118957,207.0907335,Monsoon,Sagara,22.26674618,487.7967707,559.1421404,Shikaripura,37.77741831,400.0733097,456.0062626,soraba,20.65,113.66,118.52,hosanagara,21.63,116.6,138.93,bhadravathi,27.57,173.87,111.1662024
29-11-2022,Shivmogga,Thirthahalli,31.07691101,211.5273266,211.9738477,Monsoon,Sagara,25.94505165,206.8667647,298.6680317,Shikaripura,44.84793742,444.3415016,496.3563916,soraba,28.32,166.78,194.43,hosanagara,35.42,176.78,189.09,bhadravathi,26.45,133.12,143.7470552
